"","runoff","soil_moisture","ETA"
"1989-04-12",0.276853247714741,227.741157962721,2.44638305277756
"1989-04-13",0.916304117710631,238.837815314418,1.41305619481986
"1989-04-14",1.87781849914673,252.855440865995,1.47396415560241
"1989-04-15",1.63960434824189,250.723867437655,2.19841742121194
"1989-04-16",1.38568956554725,248.083599703832,2.64026773382257
"1989-04-17",1.62287064211487,249.9172044656,1.40681971373986
"1989-04-18",1.36523532811338,248.775749145132,1.27172438229604
"1989-04-19",1.10158350124494,247.008445220124,1.7673039250081
"1989-04-20",0.861308114243879,245.126468711576,1.88197650854801
"1989-04-21",0.684910047131849,243.566251310118,1.90602909062675
"1989-04-22",0.680205519649216,243.67178544502,1.72531340202208
"1989-04-23",0.639579223462128,241.58413393916,2.08765150585998
"1989-04-24",0.317562796283902,237.896001669514,3.68813226964575
"1989-04-25",0.634665491114235,236.571082374394,1.62447613593746
"1989-04-26",0.965463757107546,236.629344683265,1.67016317770476
"1989-04-27",0.65014322273659,235.864959406322,1.35242300837199
"1989-04-28",0.645620718218471,232.78126575468,3.08369365164243
"1989-04-29",0.651985527500975,231.883601837329,2.13801996695328
"1989-04-30",0.661837623980413,231.96483032158,1.64532938774659
"1989-05-01",1.8955113666505,257.573092754983,1.909234937745
"1989-05-02",1.66820012686216,254.19574017716,3.39049937581522
"1989-05-03",2.17101562987411,254.547924677694,1.72755031353312
"1989-05-04",1.93329063807643,253.088369855614,1.49023728797033
"1989-05-05",1.69528744161213,248.71190842146,4.37646143415328
"1989-05-06",1.46858674470596,244.639349572752,4.07255884870828
"1989-05-07",1.25269530335715,241.367706119805,3.27164345294681
"1989-05-08",1.08490744305789,239.477515877628,2.31156742689429
"1989-05-09",0.923593492851003,237.325105738758,2.15241013887017
"1989-05-10",0.924391103727558,233.418500778917,4.55671821993319
"1989-05-11",0.927389635447511,230.921634939621,3.54037257888162
"1989-05-12",1.03802741449337,234.13024723614,2.99364100453335
"1989-05-13",1.45219441968388,242.951334346275,1.64699014725227
"1989-05-14",1.26019802830515,241.433183278445,1.69822351304103
"1989-05-15",1.06524487499944,240.01229102725,1.48552361167018
"1989-05-16",3.24089765692133,258.109118244733,1.63488175526711
"1989-05-17",2.95701103679546,256.544528146163,1.56459009856986
"1989-05-18",2.6863276956218,253.038977070917,3.50555107524614
"1989-05-19",2.65630151704279,250.292310505132,3.54165100748935
"1989-05-20",18.4282205412693,258.048105741691,1.69589425830918
"1989-05-21",51.9229515716302,258.32530665075,1.41869334925004
"1989-05-22",49.0107807734127,258.377827691248,1.30483721475562
"1989-05-23",39.6388335248547,257.46104034168,1.50815912684859
"1989-05-24",32.1475866775934,256.866865980146,1.45054621072199
"1989-05-25",23.2643075049143,255.717896461601,1.48384642641983
"1989-05-26",15.7105878517707,254.11760392712,1.69632075417746
"1989-05-27",10.2840095072325,252.710923900094,1.50599336767275
"1989-05-28",7.35346683865219,251.273954639823,2.05044669004699
"1989-05-29",9.83307847310346,253.340722935171,1.69691712483431
"1989-05-30",20.9680674162481,258.321597047062,1.42240295293823
"1989-05-31",27.7968572294848,258.391142251549,1.35285774845144
"1989-06-01",26.6853042642858,257.83018021515,1.33911032436052
"1989-06-02",27.8083858277866,257.683434366591,1.51729283481589
"1989-06-03",19.2499266626574,255.759817630924,2.01104730138641
"1989-06-04",12.6122294656022,252.789387216384,2.97043041453941
"1989-06-05",8.8578804604345,250.906842179337,2.38165876392856
"1989-06-06",5.90413904581524,249.082549362695,2.26302269684192
"1989-06-07",3.89967183369113,244.967714240721,4.15493651108092
"1989-06-08",3.60795810253691,240.192982986326,4.77473125439545
"1989-06-09",3.81364122756858,242.924539324473,3.10834269017658
"1989-06-10",3.8249866413479,243.236076012303,2.66373776811323
"1989-06-11",3.69342960913386,241.977649791074,2.76664935101423
"1989-06-12",4.45788379639383,246.776649013947,3.39014764048625
"1989-06-13",3.8680831121335,243.199542351866,3.57710666208115
"1989-06-14",3.58279277568006,239.327141953594,3.87240039827241
"1989-06-15",3.31058915735075,234.314111009683,5.01303094391024
"1989-06-16",3.05090404025872,230.598807014071,3.71530399561202
"1989-06-17",2.82596178646504,226.134373321025,4.93473984249338
"1989-06-18",2.68102835029289,224.137607257597,4.34940485067251
"1989-06-19",2.64645190463747,227.622971961744,1.96342618090803
"1989-06-20",3.94784049027453,258.238168544831,1.50583145516916
"1989-06-21",3.74811037539166,255.748214827905,2.55108667547787
"1989-06-22",4.04420273508495,255.211645232787,1.68051997319563
"1989-06-23",3.75855548448906,252.618530203863,2.59311502892352
"1989-06-24",3.48596036100666,250.72425474645,1.89427545741301
"1989-06-25",3.46787515681017,249.022316013184,2.87131383412704
"1989-06-26",3.28824405584067,246.669467404267,2.81638751175402
"1989-06-27",3.18496460622914,245.149759424412,2.6042136127966
"1989-06-28",2.94006723055821,241.870114376389,3.27964504802226
"1989-06-29",2.70644398753109,237.84976626858,4.02034810780921
"1989-06-30",2.69043196421278,237.71396804055,3.02402897751503
"1989-07-01",2.46901859332611,235.23125568312,2.48271235743018
"1989-07-02",2.26038641423872,232.856063347328,2.41628833622918
"1989-07-03",2.18299556886651,228.221896466349,4.63416688097843
"1989-07-04",2.16784144603514,223.545171812812,4.67672465353767
"1989-07-05",2.15283511533465,219.380775798397,4.16439601441418
"1989-07-06",2.13793266213936,214.32224210883,5.0585336895675
"1989-07-07",2.12313336738368,209.462857498958,4.85938460987157
"1989-07-08",2.10843651697957,204.945605188432,4.5172523105268
"1989-07-09",2.09972228012359,202.957978243793,4.14102227995151
"1989-07-10",2.08926099247484,202.071261657002,2.49735202777558
"1989-07-11",2.08678250252032,202.700102836612,4.24392003379925
"1989-07-12",2.07229551279245,197.528016218831,5.17208661778159
"1989-07-13",2.05795057449865,192.835644434734,4.692371784097
"1989-07-14",2.04370493538944,187.895176554555,4.94046788017853
"1989-07-15",2.02955790809149,184.050902169006,3.84427438554905
"1989-07-16",2.01550880998964,179.744196652024,4.30670551698217
"1989-07-17",2.00184883668365,175.824878147099,4.17730072398314
"1989-07-18",2.01203403450597,197.826315925506,2.33728643364865
"1989-07-19",1.9980225386923,193.066920634281,4.75939529122561
"1989-07-20",1.98419173615945,188.15543393484,4.91148669944069
"1989-07-21",1.97045667383722,182.976608540095,5.17882539474477
"1989-07-22",1.95724470746145,179.403597334612,3.91139414510045
"1989-07-23",1.94590983919414,177.769267917395,3.61543887909197
"1989-07-24",1.93536704005995,176.953760912225,3.59299084733398
"1989-07-25",1.92195973677798,173.934725636922,3.01903527530335
"1989-07-26",1.91110458966523,174.001847872527,2.5803037458913
"1989-07-27",1.9249447199279,200.754752728223,2.44900657851017
"1989-07-28",1.92311215255672,203.99942634516,1.6873269365707
"1989-07-29",1.91568816839516,204.361352520224,1.88459824383958
"1989-07-30",1.90337198515252,202.963565393513,1.75882077862847
"1989-07-31",1.9009878188934,205.075531596063,2.13402611625997
"1989-08-01",1.88798782845244,202.938665834331,2.2085499547467
"1989-08-02",1.87603400089295,198.944334270276,4.43367742020553
"1989-08-03",1.86304374795004,194.749728968054,4.19460530222202
"1989-08-04",1.87283751220099,202.46891848757,4.21435317602514
"1989-08-05",1.85979428008387,198.215517041421,4.25340144614927
"1989-08-06",1.84692032749252,193.421307956905,4.7942090845159
"1989-08-07",1.83413549156159,188.988597441227,4.4327105156774
"1989-08-08",1.82156631965565,184.682581190567,4.3877098272602
"1989-08-09",1.80895654769655,180.681394520249,4.00118667031765
"1989-08-10",1.79643450636959,176.252570797747,4.42882372250201
"1989-08-11",1.78566386157819,174.641343257366,3.27157690367066
"1989-08-12",1.77396465561527,171.639768266092,3.70549783879727
"1989-08-13",1.76168251337112,167.789076595539,3.8506916705535
"1989-08-14",1.74948771451566,163.249347111163,4.53972948437592
"1989-08-15",1.75338062000525,184.470465146044,3.97506639683681
"1989-08-16",1.741187576897,180.927860003321,3.54260514272315
"1989-08-17",1.73195596147625,179.722726230297,3.59898078967294
"1989-08-18",1.71995711532052,175.199069077593,4.52365715270431
"1989-08-19",1.70805114991407,171.544797392631,3.65427168496121
"1989-08-20",1.69622760052311,167.139400949759,4.40539644287197
"1989-08-21",1.68448589664375,162.434208704702,4.70519224505736
"1989-08-22",1.67282547172126,158.815877844248,3.61833086045452
"1989-08-23",1.67646789633452,183.058628517655,3.86588806469148
"1989-08-24",1.66491724237038,180.604260993881,2.53892635551313
"1989-08-25",1.65468933781648,178.338354338722,3.37912940117961
"1989-08-26",1.65731845003848,187.31884930191,4.0914418649139
"1989-08-27",1.64579704123382,183.355172818878,3.96367648303172
"1989-08-28",1.65128237436846,193.255032667991,3.27041017750935
"1989-08-29",1.64838872970668,196.456227146733,1.56137899676994
"1989-08-30",1.63726104559746,193.275558333289,3.33563971120788
"1989-08-31",1.62592643377193,189.289964008513,3.98559432477568
"1989-09-01",1.61467137182795,185.392673584009,3.89729042450403
"1989-09-02",1.60349422018589,181.861145206174,3.53152837783496
"1989-09-03",1.59508719435255,180.568275880516,3.50522335511609
"1989-09-04",1.58403623495016,176.658991052088,3.90928482842848
"1989-09-05",1.57307114724658,173.044651065827,3.61433998626061
"1989-09-06",1.64255189792302,216.800794921321,4.60039617805922
"1989-09-07",1.59405765894168,212.419075018902,4.38171990241861
"1989-09-08",1.58299611929722,210.021105157167,2.39796986173541
"1989-09-09",1.57203823152955,206.311502671747,3.70960248541989
"1989-09-10",1.56115619695119,201.517756077704,4.793746594043
"1989-09-11",1.55034949048775,196.562948533979,4.95480754372454
"1989-09-12",1.53961759069953,191.4859205571,5.0770279768796
"1989-09-13",1.52895997975635,186.337471236146,5.14844932095328
"1989-09-14",1.53158377394845,193.300611738339,2.33550378667917
"1989-09-15",1.52093579554179,192.023522313772,1.27708942456698
"1989-09-16",1.51262277137477,191.867298982715,1.43731600113462
"1989-09-17",1.50338499761924,190.434659634826,2.15403181095412
"1989-09-18",1.4929738784056,186.792721056574,3.6419385782512
"1989-09-19",1.48263914669008,183.854552961904,2.93816809467067
"1989-09-20",1.47248572909191,181.544375046393,2.39437489166491
"1989-09-21",1.47378453002586,189.005408485872,2.08457802895083
"1989-09-22",1.46634156694428,186.99804927035,3.80442658735999
"1989-09-23",1.45798406532347,185.783563408953,2.45498290353292
"1989-09-24",1.45798297971602,190.204378587991,2.82552929180179
"1989-09-25",1.44785531058138,186.6301875025,3.57419108549133
"1989-09-26",1.43783290066908,182.607905046472,4.02228245602765
"1989-09-27",1.42787986833871,179.049936007597,3.55796903887541
"1989-09-28",1.41799573334164,177.171261809838,1.87867419775919
"1989-09-29",1.40818001875359,174.14464678044,3.02661502939792
"1989-09-30",1.40155452508357,174.754230544438,2.74093714615302
"1989-10-01",1.39184175105188,172.939039804616,1.81519073982202
"1989-10-02",1.38220708075012,170.216007517553,2.72303228706289
"1989-10-03",1.37263910400152,167.044078253954,3.17192926359884
"1989-10-04",1.36313735913695,163.220476753593,3.82360150036104
"1989-10-05",1.35370138768303,159.939186572885,3.281290180708
"1989-10-06",1.34433073434007,156.239032728089,3.70015384479636
"1989-10-07",1.33502494696008,153.138061494711,3.10097123337749
"1989-10-08",1.32578357652492,148.958450636702,4.17961085800913
"1989-10-09",1.3166061771247,146.231103395096,2.72734724160595
"1989-10-10",1.30749230593621,143.398789616814,2.83231377828283
"1989-10-11",1.29844152320156,139.842380066445,3.55640955036841
"1989-10-12",1.2898099605873,139.136493827967,2.0545550534886
"1989-10-13",1.28110345014257,138.497304580004,1.50707028402307
"1989-10-14",1.27223456082974,136.073840936566,2.42346364343817
"1989-10-15",1.26342784086259,132.561521981735,3.51231895483043
"1989-10-16",1.25468208317313,129.859940539507,2.70158144222784
"1989-10-17",1.2459968657655,127.360055259199,2.49988528030857
"1989-10-18",1.23737176956501,124.154038933876,3.2060163253224
"1989-10-19",1.22880637839791,120.783468269836,3.37057066404044
"1989-10-20",1.22030027897129,116.899381080448,3.88408718938843
"1989-10-21",1.21185306085318,114.463793693804,2.43558738664327
"1989-10-22",1.20346431645269,111.729049499066,2.73474419473872
"1989-10-23",1.19513364100041,108.656722837115,3.07232666195101
"1989-10-24",1.18686063252881,105.996463884626,2.66025895248838
"1989-10-25",1.17864489185289,103.569810911746,2.42665297288067
"1989-10-26",1.17048602255092,101.040952642157,2.5288582695883
"1989-10-27",1.16238363094529,98.6797476622305,2.36120497992681
"1989-10-28",1.1543373260835,96.3629776179028,2.31677004432765
"1989-10-29",1.14634671971936,94.912598384794,1.45037923310879
"1989-10-30",1.13841142629419,92.7133412816718,2.19925710312218
"1989-10-31",1.13053106291825,91.3106117371278,1.40272954454407
"1989-11-01",1.12270524935224,89.3960164968303,1.91459524029743
"1989-11-02",1.114933607989,87.9856890907402,1.41032740609016
"1989-11-03",1.10721576383523,86.2017006211559,1.78398846958431
"1989-11-04",1.09955903909625,84.9177985508652,1.68279436388265
"1989-11-05",1.09194759469576,83.2651781560671,1.65262039479806
"1989-11-06",1.08438886536913,81.3726914112565,1.89248674481064
"1989-11-07",1.0768824594226,79.4826791449475,1.890012266309
"1989-11-08",1.06942801466087,77.8185065548486,1.66417259009882
"1989-11-09",1.06202517139587,75.8462890258393,1.97221752900933
"1989-11-10",1.05467357242936,74.8095610165982,1.03672800924114
"1989-11-11",1.04737286303574,73.2893202417034,1.52024077489471
"1989-11-12",1.04012269094489,71.9136193745278,1.37570086717567
"1989-11-13",1.03292270632519,70.7331691595197,1.18045021500809
"1989-11-14",1.02577256176664,69.8627832043542,0.870385955165524
"1989-11-15",1.0186719122641,69.0595596631223,0.803223541231862
"1989-11-16",1.01162041520066,68.2957378668304,0.763821796291858
"1989-11-17",1.00461773033104,67.1378555565614,1.15788231026905
"1989-11-18",0.997663519765273,66.0476282859731,1.09022727058833
"1989-11-19",0.99075744795232,64.8272583500725,1.22036993590061
"1989-11-20",0.983899181663915,63.380545244229,1.44671310584346
"1989-11-21",0.977088389978481,62.1812854270517,1.1992598171773
"1989-11-22",0.970332142883127,63.1925689483566,1.18765138193279
"1989-11-23",0.963615239814188,62.4324770896063,0.760091858750309
"1989-11-24",0.956944858554002,61.1993986063757,1.23307848323052
"1989-11-25",0.950320651310496,60.1671931204984,1.03220548587732
"1989-11-26",0.94374229845579,59.2955466448907,0.871646475607739
"1989-11-27",0.937209482574549,58.1196791718176,1.17586747307309
"1989-11-28",0.930721888448661,56.3273770248182,1.79230214699937
"1989-11-29",0.924279203042036,55.2200464440067,1.10733058081146
"1989-11-30",0.917881115485492,54.0327546187732,1.18729182523358
"1989-12-01",0.911527317061762,52.7876257618413,1.24512885693181
"1989-12-02",0.905217501190597,51.7357026858534,1.05192307598793
"1989-12-03",0.898951363413968,50.8612051789217,0.874497506931723
"1989-12-04",0.892728601381384,49.9821417600155,0.879063418906243
"1989-12-05",0.886548914835295,49.0769728499687,0.905168910046733
"1989-12-06",0.880412005596607,48.232927071035,0.844045778933704
"1989-12-07",0.874317577550298,47.4611889821425,0.771738088892497
"1989-12-08",0.868265336631124,46.6030558128159,0.858133169326646
"1989-12-09",0.862254990809435,45.7514885516216,0.851567261194251
"1989-12-10",0.85628625007708,44.9381304559078,0.813358095713848
"1989-12-11",0.850358826433416,44.151417899163,0.786712556744756
"1989-12-12",0.844472433871413,43.3829277761309,0.768490123032083
"1989-12-13",0.838626788363849,42.5190133336241,0.863914442506853
"1989-12-14",0.832821607849611,41.8515601029833,0.667453230640834
"1989-12-15",0.82705661222008,41.2938326857527,0.557727417230517
"1989-12-16",0.821331523305619,40.6000095188935,0.693823166859247
"1989-12-17",0.815646064862149,39.9384773082696,0.661532210623865
"1989-12-18",0.809999962557821,39.3489778522558,0.589499456013802
"1989-12-19",0.804392943959776,38.583761926504,0.765215925751816
"1989-12-20",0.798824738521006,37.9375650307426,0.646196895761399
"1989-12-21",0.793295221824974,38.071589691178,0.465954572390265
"1989-12-22",0.787804939538373,42.1476482405981,0.423782736311997
"1989-12-23",0.782351978206646,42.6701153578911,0.477472174362494
"1989-12-24",0.776936344275858,42.2713914856368,0.398723872254295
"1989-12-25",0.771558200160771,41.9020875106626,0.369303974974246
"1989-12-26",0.766217938884028,43.1069804147672,0.395012946149378
"1989-12-27",0.760913987925686,42.6845964622605,0.42238395250665
"1989-12-28",0.755649461662797,48.3057018669296,0.378504874453884
"1989-12-29",0.750420233311002,49.5957812151951,0.509694325300181
"1989-12-30",0.745243933021101,67.2174882568611,0.575658760086336
"1989-12-31",0.740085107855821,66.7913087601,0.426179496761122
"1990-01-01",0.73500442751827,74.8802899831072,0.504919171267173
"1990-01-02",0.72991912014627,74.1838844500302,0.996013788636935
"1990-01-03",0.724866431326109,73.3063586509629,0.877525799067274
"1990-01-04",0.719848727931767,72.3812024517003,0.925156199262632
"1990-01-05",0.714930079349255,80.259541716847,0.612401150338482
"1990-01-06",0.709980933902888,79.5080385021071,0.751503214739935
"1990-01-07",0.70506627157614,78.6327707600051,0.875267742101946
"1990-01-08",0.700185629748581,77.1517932329967,1.48097752700838
"1990-01-09",0.695338772921963,75.823854239883,1.32793899311371
"1990-01-10",0.690525467228215,74.7367048351216,1.08714940476145
"1990-01-11",0.68574548041816,73.7850359613924,0.951668873729221
"1990-01-12",0.68100109719577,72.888894879759,1.19577897531492
"1990-01-13",0.676317665835677,76.1402150367723,0.644269780865033
"1990-01-14",0.671684510395008,80.5056447341491,0.527575610325673
"1990-01-15",0.667088191753421,83.6723773565339,0.825577729224046
"1990-01-16",0.662470257563273,82.7938890868311,0.87848826970282
"1990-01-17",0.657929453218716,85.0609989772502,0.626415211026536
"1990-01-18",0.653957212069775,116.701871311415,0.775305501478422
"1990-01-19",0.650436645541355,125.90107412353,1.05564159546714
"1990-01-20",0.646352247961753,127.763418143415,0.976963666177483
"1990-01-21",0.642332549210297,129.819974886097,0.777801191792317
"1990-01-22",0.639203028777928,136.492569112123,0.837603107388435
"1990-01-23",0.317386859292775,134.697824610881,1.79474450124157
"1990-01-24",0.632576688826178,132.980057280833,1.71776733004781
"1990-01-25",0.628197837686806,131.331400648799,1.64865663203431
"1990-01-26",0.623849298030041,129.3213194445,2.010081204299
"1990-01-27",0.619530860032358,127.055138509697,2.26618093480319
"1990-01-28",0.615242315322683,125.839435613875,1.21570289582157
"1990-01-29",0.612012942103051,138.43377305567,1.30925550358753
"1990-01-30",0.609284919840988,141.328175352603,0.966654242013799
"1990-01-31",0.606379994656554,145.971931574545,1.31572356571047
"1990-02-01",0.603013273445284,144.691143612732,1.2807879618126
"1990-02-02",0.433253833302467,146.315237278134,0.957150773415626
"1990-02-03",0.463865527103867,145.259679662921,1.05555761521326
"1990-02-04",0.593448772206515,143.91377002198,1.34590964094031
"1990-02-05",0.58934013593307,142.821664959888,1.09210506209281
"1990-02-06",0.585260578827516,140.807559640924,2.01410531896387
"1990-02-07",0.58120926141779,0,140.807559640924
"1990-02-08",0.577185988221784,0,0
"1990-02-09",0.573190565110564,0,0
"1990-02-10",0.569222799299008,0,0
"1990-02-11",0.510705496684618,0,0
"1990-02-12",0.405812977217758,0,0
"1990-02-13",0.488767701471351,1.97608047944811,0.0239195205518851
"1990-02-14",0.555554763428939,1.95761298404872,0.0184674953993905
"1990-02-15",0.551709076966266,3.29557876569605,0.0620342183461838
"1990-02-16",0.547890011289738,7.93152896154846,0.164049803788798
"1990-02-17",0.544097382202397,18.826884643067,0.204644228235488
"1990-02-18",0.540331013842073,28.407187927349,0.319688583839226
"1990-02-19",0.536590731304316,27.8925801439009,0.514607783448116
"1990-02-20",0.532876452560045,46.88024418133,0.412206001441058
"1990-02-21",0.505622647683579,59.1793358117797,0.699515369998459
"1990-02-22",0.431434814820983,97.8987227959653,1.06581811236487
"1990-02-23",0.420651187264329,106.307542105237,1.43709897907395
"1990-02-24",0.478168350567849,120.885837069618,1.18684397167612
"1990-02-25",0.517252867654256,131.740148820988,1.14017623191834
"1990-02-26",0.51455697852111,137.881035745903,0.964496179003092
"1990-02-27",0.512595442327954,163.044882396288,0.918106329097545
"1990-02-28",0.511517927588025,162.803825127196,1.06616249793511
"1990-03-01",0.510827747411368,161.405605046608,1.39822008058798
"1990-03-02",0.509107675515201,160.006436978243,1.39916806836523
"1990-03-03",0.506379484448727,162.583954865098,1.12142476982461
"1990-03-04",0.503542476082127,164.174806921426,0.979637455735136
"1990-03-05",0.501189980338834,162.896601794227,1.27820512719889
"1990-03-06",0.49879251297095,160.358146792593,2.53845500163361
"1990-03-07",0.495885932008014,157.458070574171,2.90007621842173
"1990-03-08",0.480704551361979,155.916871483179,1.54119909099254
"1990-03-09",0.441758518707555,154.700501166211,1.40326089823196
"1990-03-10",0.398774673988362,152.854808500727,1.84569266548437
"1990-03-11",0.414390790650332,151.155317850101,1.69949065062564
"1990-03-12",0.453647502038395,148.445400746996,2.70991710310504
"1990-03-13",0.477509523396048,145.40074480411,3.04465594288673
"1990-03-14",0.474214318404236,143.979815018614,1.70738551718336
"1990-03-15",0.470950641975926,142.526245157645,1.64500160375612
"1990-03-16",0.467872242683147,149.715765363079,1.73306681183924
"1990-03-17",0.465112496466141,148.218646974709,1.49711838837023
"1990-03-18",0.462651659871754,146.472142105583,1.7465048691257
"1990-03-19",0.460189813090434,143.47475150295,2.99739060263325
"1990-03-20",0.450813822640714,139.936768096851,3.537983406099
"1990-03-21",0.427952971729389,136.40360234424,3.53316575261101
"1990-03-22",0.391849531213026,133.420291245689,2.98331109855123
"1990-03-23",0.383528653829732,131.434001834602,1.98628941108688
"1990-03-24",0.398126743083263,185.81277803563,1.41247312361176
